transaction_id,account_id,timestamp,device_id,ip_address,geo_lat,geo_lon,amount,merchant_category,is_new_device,is_new_geo,status,label
txn_427a7f07b461,acc_b09d184c24,2026-08-14 02:22:43.839289,dev_6ee4ebd2858d,183.178.145.95,13.09735,80.46196,213.82,fashion,False,False,success,normal
txn_3a283111e806,acc_03cba86df2,2026-08-14 02:23:41.754483,dev_7594eba25176,58.142.91.28,17.42448,78.36658,1543.76,b2b_services,False,False,success,normal
txn_64f8a93be2a5,acc_4818ddee1f,2026-08-14 02:29:56.850552,dev_fdd0f5580882,73.208.230.212,18.98454,72.81028,3385.16,travel,False,False,success,normal
txn_bdd7c0a857cf,acc_cbab037ff6,2026-08-14 02:41:25.318117,dev_e1141f50b84a,191.157.68.8,19.03556,72.83677,805.05,b2b_services,False,False,success,normal
txn_f237866cee39,acc_554057be9f,2026-08-14 02:49:18.821148,dev_431b0ab21ece,40.132.173.17,25.67022,85.28386,914.41,fashion,False,False,success,normal
txn_7d82dab283a4,acc_6b94d6f714,2026-08-14 02:52:40.518075,dev_5f4b9cf1b856,168.57.210.240,22.49901,88.3509,1310.81,fashion,False,True,success,normal
txn_8c465dadd7bf,acc_24c1cc6583,2026-08-14 02:53:18.324623,dev_c5488b123e51,12.7.60.65,28.75822,77.17125,382.07,fashion,False,False,success,normal
txn_c86ef25a175c,acc_7421568eaa,2026-08-14 03:01:50.614232,dev_d099eb500b8d,49.13.75.155,17.52738,78.52067,1386.92,subscription,False,False,success,normal
txn_fcd20946968a,acc_d837cb4208,2026-08-14 03:09:56.710310,dev_ad7e10a186db,221.175.156.121,25.56795,85.21367,1601.0,electronics,False,False,success,normal
txn_6c9f1166ba0f,acc_d0f6aa45e2,2026-08-14 03:10:52.837178,dev_e9603c8d558f,28.125.235.205,19.11023,72.86574,382.07,electronics,False,False,success,normal
txn_13db367a1ee0,acc_d69f33f3fe,2026-08-14 03:29:02.638058,dev_e7834befd670,26.170.75.194,28.79832,77.07599,337.89,gaming,False,False,success,normal
txn_345513797484,acc_68569b994f,2026-08-14 03:33:50.028537,dev_a0ba3838cfb7,194.35.245.33,12.93153,77.51312,464.71,fashion,False,False,success,normal
txn_9a05cd60253c,acc_05559de8c8,2026-08-14 03:46:22.232388,dev_7bb2c46756bf,176.222.5.31,22.663,88.49441,1037.0,gifting,False,False,success,normal
txn_f527ef0c4893,acc_abf3d646d4,2026-08-14 03:50:12.482144,dev_4d96e2be960e,24.77.212.95,13.17886,80.39315,2234.36,gaming,False,False,success,normal
txn_6fd345cb24bf,acc_2047683348,2026-08-14 04:09:21.183907,dev_f1d7b0110006,60.100.155.127,18.48829,73.74148,2121.24,food_delivery,False,False,success,normal
txn_0068a86f0b80,acc_0716ae5f59,2026-08-14 04:10:11.654395,dev_522db29f2bec,99.152.152.129,19.19333,72.85753,1130.05,food_delivery,False,False,success,normal
txn_0e97773bf82d,acc_2f7db0f7fa,2026-08-14 04:16:44.761059,dev_bcdb2271dc73,105.194.133.2,25.60101,85.07315,5172.43,fashion,False,False,success,normal
txn_c9c3c13201d6,acc_8b898bb96a,2026-08-14 04:34:16.324785,dev_dba060f83481,105.95.169.72,17.5075,78.44515,699.05,fashion,False,False,success,normal
txn_2a7988b61b58,acc_3f88f3887a,2026-08-14 04:38:00.078538,dev_9d2b10354dc3,67.123.70.211,28.6937,77.22481,417.05,food_delivery,False,True,success,ambiguous_legit_travel
txn_abe573852279,acc_5c2a6c4244,2026-08-14 04:46:17.903308,dev_12e7fa3a6f8b,138.58.93.202,19.14625,72.89339,430.33,food_delivery,False,False,success,normal
txn_8eb11eec34f8,acc_794b08f6f7,2026-08-14 04:58:05.242825,dev_11183c37202b,28.160.204.168,25.68464,85.08664,1612.28,gaming,False,False,success,normal
txn_85c81078ab73,acc_bc7b06dcbe,2026-08-14 05:06:44.278122,dev_f6e4bb8eb2d4,203.45.145.10,18.56222,73.7462,714.06,ecommerce_general,False,False,success,normal
txn_5b207ae3c9b1,acc_6835fd80fe,2026-08-14 05:06:47.236774,dev_629bbda61d83,154.44.72.70,13.03525,77.59292,496.6,gaming,False,True,success,normal
txn_1daed3164560,acc_b278d780ff,2026-08-14 05:11:21.801052,dev_18dbf5b5725e,196.116.63.248,22.48963,88.36719,323.55,fashion,False,False,success,normal
txn_a0b9e98f3d35,acc_e08be88a2e,2026-08-14 05:16:55.345906,dev_0507195d206a,177.215.59.93,28.70677,77.08148,1576.97,travel,False,False,success,normal
txn_de8c6e7ded49,acc_554057be9f,2026-08-14 05:23:41.445678,dev_9b40830f20d4,198.125.220.222,25.70377,85.18455,2587.51,food_delivery,False,False,success,normal
txn_e395e0e002cc,acc_495fb93e35,2026-08-14 05:29:53.019296,dev_ef7fb5ea5f96,70.216.149.34,28.7698,77.05597,555.91,ecommerce_general,False,False,success,normal
txn_fa6dc46fb8e8,acc_554057be9f,2026-08-14 05:33:36.708957,dev_431b0ab21ece,138.255.181.74,25.52904,85.1774,155.45,b2b_services,False,False,success,normal
txn_c2ef388af7f3,acc_a0efb6756c,2026-08-14 05:57:43.734041,dev_b76a9e6b2688,136.17.35.83,28.6209,77.00142,147.54,b2b_services,False,False,success,normal
txn_0a426b5b5891,acc_4972a500d6,2026-08-14 06:08:09.609655,dev_aff9316030bc,193.14.160.229,18.99827,72.96277,1229.96,electronics,False,False,success,normal
txn_da5fb268cc91,acc_f82039b9e5,2026-08-14 06:09:02.080144,dev_12ac4bf5cbfc,72.200.19.253,13.08945,80.28364,194.11,subscription,False,False,success,normal
txn_8a77cdf88040,acc_2f7db0f7fa,2026-08-14 06:09:35.819631,dev_a42c7cbe4b53,174.234.65.35,25.70125,85.08132,1095.33,travel,False,False,success,normal
txn_ccc888b768bc,acc_dc53331848,2026-08-14 06:18:34.917537,dev_ce02f6cee416,200.13.91.222,18.59365,73.87516,1103.44,food_delivery,False,False,success,normal
txn_1c889d04c277,acc_03d910c769,2026-08-14 06:25:34.975152,dev_8f65f0e0d267,213.146.33.154,17.45022,78.50959,2745.15,food_delivery,False,True,success,normal
txn_371b40c042d6,acc_1b94deb0b1,2026-08-14 06:30:22.374774,dev_20e9662808d0,196.106.93.228,12.9677,77.37679,1583.52,ecommerce_general,False,True,success,normal
txn_8fcf878beaa7,acc_e3e3d706ba,2026-08-14 06:33:38.860031,dev_0b62c9bf42c1,220.230.203.61,25.56008,85.18397,743.88,food_delivery,False,False,success,normal
txn_a769742d0922,acc_2d7974d4ef,2026-08-14 06:37:16.712086,dev_39d051415bf6,149.105.31.170,22.64876,88.36358,955.35,b2b_services,False,True,success,normal
txn_75b765222339,acc_a2ec546f76,2026-08-14 06:42:30.987991,dev_38d2e72fd1b7,103.80.190.247,17.48454,78.43789,434.37,electronics,False,False,success,normal
txn_614c70f89a8c,acc_e853e1587f,2026-08-14 06:46:08.224571,dev_633e3472677f,216.31.235.4,13.04446,77.68854,304.95,ecommerce_general,False,False,success,normal
txn_bd94c29fb78f,acc_a6e3333289,2026-08-14 06:53:33.988434,dev_5f0f0d961487,192.241.127.126,22.55866,88.26576,28.07,travel,False,False,success,normal
txn_7b686ac3f10d,acc_c80097023a,2026-08-14 06:56:40.678397,dev_cc0b6e9b4d3c,208.123.63.24,28.63035,77.0606,4622.65,subscription,False,False,success,normal
txn_1dcff3f3b39b,acc_7eebebb788,2026-08-14 07:00:06.213085,dev_99e4b74fdf99,89.7.124.254,12.96026,80.21444,1129.64,gaming,False,False,success,normal
txn_79b4e149c09e,acc_13312f9b2d,2026-08-14 07:04:32.388621,dev_bff491b67dba,212.88.70.97,25.51213,85.12376,460.62,fashion,False,False,success,normal
txn_22a5ef88c7ef,acc_a32434bce3,2026-08-14 07:07:11.197229,dev_494b57c1d48a,203.185.241.128,28.52159,77.05203,4155.86,travel,False,False,success,normal
txn_3d66dcadf1dc,acc_03ca323de8,2026-08-14 07:15:40.485273,dev_fc2925602558,172.68.125.147,28.59423,77.20724,825.31,b2b_services,False,False,success,normal
txn_e25d7b9644c3,acc_04d35a17b0,2026-08-14 07:16:47.475299,dev_923740738731,212.100.126.123,17.3453,78.51374,131.52,subscription,False,False,success,normal
txn_d026f1d35294,acc_cfb68e0de4,2026-08-14 07:18:35.119000,dev_4c420d529883,15.12.154.204,28.84959,77.10412,245.19,fashion,False,False,success,normal
txn_669664a6c157,acc_a6565f3058,2026-08-14 07:44:53.898777,dev_19d3b85bb2e2,203.21.145.161,12.8753,77.5203,1343.54,ecommerce_general,False,False,failed,normal
txn_b36ab18f2d91,acc_697580fff7,2026-08-14 07:50:20.873635,dev_9f2515c0f012,196.90.62.184,25.49057,85.14204,2380.94,ecommerce_general,False,False,success,normal
txn_41e331ee5972,acc_fe24204d1a,2026-08-14 08:02:03.308323,dev_071aca9f8370,213.82.171.33,13.04291,80.16091,1567.77,subscription,False,False,success,normal
txn_5881817b2cd6,acc_a6565f3058,2026-08-14 08:02:13.972919,dev_19d3b85bb2e2,155.232.93.205,13.03932,77.54936,298.62,b2b_services,False,False,success,normal
txn_674057c0055c,acc_108c7fd74a,2026-08-14 08:11:27.120126,dev_ee11f4cf87af,102.112.60.47,17.38084,78.62954,871.54,subscription,False,False,success,normal
txn_54eae953ee49,acc_d80acc7c30,2026-08-14 08:21:45.321624,dev_ee77502f9db1,168.243.30.188,28.69647,77.07472,128.17,gifting,False,False,success,normal
txn_454518484e7e,acc_185b6c1d63,2026-08-14 08:23:07.817866,dev_9b8219e33415,32.100.65.207,18.60926,74.00301,619.19,food_delivery,False,False,success,normal
txn_d9b690a93396,acc_d2518f7893,2026-08-14 08:31:07.765869,dev_9452bd2c6993,205.143.161.183,13.12859,80.28076,647.3,gifting,False,False,success,normal
txn_449969e1cc58,acc_d69f33f3fe,2026-08-14 08:43:53.938697,dev_e7834befd670,220.34.79.36,17.47281,78.47875,549.11,b2b_services,False,True,success,normal
txn_89c928fe1eab,acc_6835fd80fe,2026-08-14 08:44:29.598397,dev_629bbda61d83,136.54.208.165,17.41556,78.43666,1680.96,food_delivery,False,False,success,normal
txn_80665aa20f7f,acc_a2dfdf2e15,2026-08-14 08:52:23.465369,dev_03c72cabf52c,221.55.17.230,19.10228,72.84289,887.18,electronics,False,False,success,normal
txn_1fb604a1a03f,acc_03cd0efa6c,2026-08-14 08:52:42.478311,dev_20c126c55578,106.213.60.243,22.50042,88.26843,865.55,gaming,False,False,success,normal
txn_6cbb6ce68faf,acc_1db5048249,2026-08-14 09:01:24.560300,dev_3107c9ce5a68,97.178.222.59,12.92697,77.601,422.25,ecommerce_general,False,False,success,normal
txn_c08c8cf70e8c,acc_e8e0072ca6,2026-08-14 09:02:48.276645,dev_09a637e2a340,153.193.229.8,13.11173,80.33553,693.15,b2b_services,False,False,success,normal
txn_7a37aafad390,acc_80a2d972ef,2026-08-14 09:20:44.506588,dev_3089fdd9c71a,80.196.133.79,13.16409,80.15675,379.72,electronics,False,False,success,normal
txn_a5b2d35c798f,acc_8db65db96b,2026-08-14 09:20:49.418759,dev_f82985248d76,200.18.135.117,17.32029,78.26993,201.62,ecommerce_general,False,False,success,normal
txn_dcae3b097411,acc_c174f13b8a,2026-08-14 09:22:48.941641,dev_4f8dca96eaba,73.231.215.124,12.96959,80.22775,430.65,b2b_services,False,False,success,normal
txn_ba0f768490d8,acc_48b7760f51,2026-08-14 09:22:59.698068,dev_7b93a88dd00b,132.73.211.44,13.03675,80.36894,143.44,ecommerce_general,False,False,success,normal
txn_310d42333a27,acc_a4bba81629,2026-08-14 09:24:11.823047,dev_6e6d007c4af1,110.0.19.227,13.01496,80.26236,223.8,gifting,False,False,success,normal
txn_8485966e83f9,acc_0dc429703c,2026-08-14 09:24:14.780805,dev_899c7cfdf106,166.61.60.232,18.5884,73.96151,445.27,b2b_services,True,False,success,normal
txn_3ae912c92324,acc_a560284462,2026-08-14 09:24:28.608178,dev_b081896a52d1,89.32.219.176,18.91857,73.10071,616.25,fashion,False,False,success,normal
txn_ac82564aaa85,acc_d644372464,2026-08-14 09:32:03.016889,dev_3ee694a24425,195.215.245.246,13.1115,77.6436,362.54,ecommerce_general,False,False,success,normal
txn_8a5af304919e,acc_5124ea7e7d,2026-08-14 09:35:17.209468,dev_20e3e5fd95aa,149.150.237.225,25.5642,85.3117,2504.81,travel,False,False,success,normal
txn_9a668c88da82,acc_186bcaba78,2026-08-14 09:36:25.332621,dev_83d2140805db,217.140.33.93,18.50039,73.96196,523.14,b2b_services,False,False,success,normal
txn_2a8aaa7f3d14,acc_f0c2b1b8fe,2026-08-14 09:46:56.492880,dev_c0ab9ca8f860,42.55.219.177,12.94442,77.65577,503.65,b2b_services,False,False,success,normal
txn_b27a74c01d92,acc_a6e3333289,2026-08-14 09:48:07.646894,dev_b3062b0d3105,59.218.52.236,28.73976,77.09217,2035.23,gaming,False,True,success,normal
txn_aa034052c2bb,acc_f83fb677aa,2026-08-14 09:59:34.167475,dev_aef5e95654bc,109.182.147.105,13.05345,77.54715,74.09,subscription,False,False,success,normal
txn_1b936e4fd1ca,acc_43f8b0ef6e,2026-08-14 10:02:23.621489,dev_827ea73c3b9d,146.134.160.125,19.09551,72.85285,409.14,fashion,False,False,success,normal
txn_993f5544222e,acc_c2c409f2fd,2026-08-14 10:05:59.378207,dev_f8cbd7515853,215.236.156.189,22.55732,88.31927,76.4,travel,False,False,success,normal
txn_b07c4124f068,acc_1b94deb0b1,2026-08-14 10:12:53.623452,dev_12b276cfd9b5,145.125.251.190,13.00774,80.38046,1068.98,ecommerce_general,False,False,success,normal
txn_0366c7da04d6,acc_3b11cca92f,2026-08-14 10:14:43.830941,dev_a6c6cd45e36a,2.68.107.25,13.11211,80.298,320.84,gaming,False,False,success,normal
txn_1c2af618b044,acc_aaac21e1a6,2026-08-14 10:15:49.343752,dev_3c34f3f16913,137.163.194.66,13.14807,80.16468,773.83,travel,False,False,success,normal
txn_00c6c8741c93,acc_065dedebaa,2026-08-14 10:22:09.634026,dev_1b5985fe48ee,170.54.103.1,25.60506,85.07269,883.74,food_delivery,False,False,success,normal
txn_ca28fa5781eb,acc_9c13b18e44,2026-08-14 10:24:11.567834,dev_7566ef4fa8d4,194.2.59.38,28.76802,77.05522,13544.6,ecommerce_general,False,False,success,normal
txn_4721327c4fe2,acc_1858d062ab,2026-08-14 10:27:23.619781,dev_e2e10ce7cd7b,2.181.227.193,25.65059,85.10661,494.89,travel,False,False,success,normal
txn_507f06f7183d,acc_1de874e815,2026-08-14 10:30:01.373136,dev_b1e77bc4e033,122.207.192.52,17.25568,78.42176,539.79,ecommerce_general,False,False,success,normal
txn_1d500c54b7b4,acc_a2dfdf2e15,2026-08-14 10:30:09.745646,dev_03c72cabf52c,161.252.252.184,18.96844,72.93674,2803.23,travel,False,False,success,normal
txn_029e2a0beac0,acc_d60e566053,2026-08-14 10:34:41.923461,dev_b0a1d6ab89cd,219.101.188.15,22.49087,88.26657,2074.71,fashion,False,False,success,normal
txn_b594b17332fb,acc_a32434bce3,2026-08-14 10:37:06.416982,dev_dd1c66632da3,218.38.106.239,28.60152,77.07741,913.2,travel,False,False,success,normal
txn_ab140647405d,acc_74602f3c76,2026-08-14 10:44:42.647651,dev_d32edc16e990,29.139.96.179,13.04814,77.60745,287.58,b2b_services,False,True,success,normal
txn_495b1e44a489,acc_17b4fae12a,2026-08-14 10:46:34.372396,dev_023772dda682,198.186.205.197,22.55824,88.2792,320.08,subscription,False,False,success,normal
txn_16af14521201,acc_afa4004db7,2026-08-14 10:53:46.617685,dev_b8a1a9f1a3f6,200.79.180.160,13.04225,80.23278,413.28,ecommerce_general,False,False,success,normal
txn_ec66f4ffe417,acc_88e78ab5a1,2026-08-14 10:55:52.460902,dev_f33b603819fa,139.10.6.239,17.49673,78.4208,312.17,b2b_services,False,False,success,normal
txn_953082d1a484,acc_84e1c65cf6,2026-08-14 10:59:17.888538,dev_587ac8cf8970,72.219.116.93,25.56969,85.16746,690.29,electronics,False,False,success,normal
txn_d7aefcbd393a,acc_2c2e57a8ee,2026-08-14 11:11:30.040529,dev_d5031dc24c9e,137.13.41.158,28.87504,77.09477,491.51,ecommerce_general,False,False,success,normal
txn_3cb31c20a73c,acc_347dea123c,2026-08-14 11:17:07.809741,dev_61279bb1431c,205.144.123.150,13.05401,80.16504,476.68,travel,False,True,success,normal
txn_0a2a5d17b140,acc_76396ac2ce,2026-08-14 11:21:22.541023,dev_67819675a653,195.255.207.160,17.46246,78.46989,374.38,ecommerce_general,False,False,success,normal
txn_c3cf8b49e462,acc_7b9d338fec,2026-08-14 11:29:49.732939,dev_840cd1951cc7,152.106.84.167,18.4398,73.90203,921.41,fashion,False,False,success,normal
txn_ea161f64a5a0,acc_18af873bb2,2026-08-14 11:39:16.670485,dev_34ae0408bed7,81.218.71.114,28.60741,77.04693,475.59,b2b_services,False,False,success,normal
txn_70dabc4516ee,acc_68569b994f,2026-08-14 11:49:03.224107,dev_a0ba3838cfb7,107.85.13.63,12.97532,77.65895,520.25,electronics,False,False,failed,normal
txn_7754e19e4faa,acc_e9540617a1,2026-08-14 11:49:34.310188,dev_a9a2f2ec03fb,95.173.171.212,28.65705,77.15754,6894.95,ecommerce_general,False,False,success,normal
txn_86a2aff3c5df,acc_ef9df191dc,2026-08-14 11:56:00.368722,dev_5dd308b74186,80.2.53.54,13.15691,80.27067,1826.93,electronics,False,False,success,normal
txn_12b19ba32b25,acc_7a605f3da4,2026-08-14 12:00:54.959795,dev_3d2c78e0dc04,83.239.109.136,28.73142,77.00222,560.58,ecommerce_general,False,False,success,normal
txn_9e04cf7cf1a3,acc_d0f6aa45e2,2026-08-14 12:06:24.341558,dev_e9603c8d558f,103.11.17.65,28.71657,77.12662,92.77,b2b_services,False,True,success,normal
txn_957acb2d2ab6,acc_8399072784,2026-08-14 12:17:54.115436,dev_a530a37e743c,129.171.4.4,13.03773,77.68229,525.64,travel,False,False,success,normal
txn_1d9a655fc261,acc_7aa37a623b,2026-08-14 12:19:35.994799,dev_f06a26db6489,151.228.130.123,25.55691,85.14721,841.63,fashion,False,False,success,normal
txn_4c0675158d3b,acc_324c38792d,2026-08-14 12:28:02.477751,dev_bf3eebf065b9,215.57.20.34,17.33575,78.49904,138.49,subscription,False,False,success,normal
txn_852b71de88ce,acc_ca3df3bad5,2026-08-14 12:28:21.850541,dev_301eebb363b9,140.37.131.238,12.84388,77.44488,1631.8,b2b_services,False,False,success,normal
txn_28f475613161,acc_954f9dffba,2026-08-14 12:33:41.838286,dev_88f97e2843d5,102.72.147.47,13.28491,80.43643,750.07,food_delivery,False,False,success,normal
txn_f3062eab0559,acc_5aca8e4e37,2026-08-14 12:35:26.106046,dev_78156478ac84,90.254.16.247,28.63941,77.15194,933.83,travel,False,False,success,normal
txn_b69173df8cad,acc_fa48595c37,2026-08-14 13:01:54.643412,dev_0098b320acac,147.139.88.149,18.41306,73.96205,2240.55,gaming,False,False,success,normal
txn_d6da665a8c4c,acc_7d84736392,2026-08-14 13:04:55.213730,dev_2f094510d851,69.72.107.77,13.0262,77.61708,3927.6,ecommerce_general,False,False,success,normal
txn_751336daeb21,acc_d0522cdfd1,2026-08-14 13:11:55.690042,dev_80f3eb092ce4,214.220.235.39,12.87476,77.62842,307.62,gifting,False,False,success,normal
txn_5a33b82f7497,acc_6ced1e719a,2026-08-14 13:12:19.264412,dev_bdd64ca5864d,190.157.127.65,12.9276,77.39942,976.95,fashion,False,False,success,normal
txn_354ce9d219ff,acc_dc53331848,2026-08-14 13:14:19.922802,dev_ce02f6cee416,62.131.110.248,18.51512,74.03437,1410.77,gaming,False,False,success,normal
txn_79b9379f42d4,acc_a560284462,2026-08-14 13:19:45.582095,dev_b081896a52d1,23.187.123.58,18.93073,72.83495,847.55,food_delivery,False,False,success,normal
txn_0eca86829df1,acc_b35d207495,2026-08-14 13:35:21.325431,dev_52506ac9bebb,104.180.88.194,17.1973,78.64561,2781.53,b2b_services,False,False,success,normal
txn_7faaae6ec0b7,acc_7244e365bd,2026-08-14 13:36:01.792522,dev_2127c7b4203f,216.139.22.0,18.93096,72.87024,240.44,b2b_services,False,False,success,normal
txn_a896dd756ae9,acc_c0956e99ba,2026-08-14 13:37:22.338666,dev_37ae5dc89740,56.179.60.238,17.4633,78.58541,538.63,gifting,False,False,success,normal
txn_aeb3dd614515,acc_ca3df3bad5,2026-08-14 13:37:49.943289,dev_301eebb363b9,202.101.177.120,12.80573,77.573,607.56,electronics,False,False,success,normal
txn_a386788ec6bf,acc_f465c00af3,2026-08-14 13:51:43.751915,dev_3bf1c27c96a3,53.155.143.47,28.63267,77.19762,946.95,food_delivery,False,False,success,normal
txn_d021da2f8cd5,acc_c1b9cb001e,2026-08-14 14:01:26.135512,dev_38f5b7d2c662,46.211.1.145,19.12091,72.9453,151.95,food_delivery,False,False,success,normal
txn_ee70c175d946,acc_aa8f1b1fde,2026-08-14 14:10:30.987719,dev_8d0d7442cd6c,96.212.77.184,12.9352,77.76462,639.93,b2b_services,False,False,success,normal
txn_65e9cd464f1e,acc_f988d42dd7,2026-08-14 14:23:18.910432,dev_a332ee7be7b3,79.251.2.141,28.68941,77.06758,114.66,subscription,False,False,success,normal
txn_11ff59c31bb9,acc_14c778d97b,2026-08-14 14:26:54.156698,dev_18ffdcf7a78e,211.80.111.243,12.98716,77.48225,459.7,fashion,False,False,success,normal
txn_10f0fee9a4d2,acc_fb343a33b1,2026-08-14 14:30:49.137104,dev_0a8a58701e49,79.38.63.162,13.07077,77.55192,291.31,electronics,False,False,success,normal
txn_dea521326ca0,acc_7339aad573,2026-08-14 14:30:55.460336,dev_2208974247e4,196.135.89.241,17.4428,78.44932,420.35,gifting,False,False,success,normal
txn_28778b48e5aa,acc_0c6c908aca,2026-08-14 14:33:19.947175,dev_ce0cf5e6d74e,189.138.88.147,13.07204,80.24333,151.0,b2b_services,False,False,success,normal
txn_8e003010b0f7,acc_f0c82f5387,2026-08-14 14:35:29.976785,dev_6dd50e006906,192.137.223.251,28.78157,76.99718,852.76,gifting,False,False,success,normal
txn_50b41559eb10,acc_a5c2e74b8b,2026-08-14 14:41:35.821356,dev_cef226c056cc,156.41.181.226,19.00489,72.86628,352.32,travel,True,False,success,normal
txn_5cd495a73c6c,acc_f0c82f5387,2026-08-14 14:44:45.264428,dev_6dd50e006906,138.245.244.14,28.77254,77.03518,612.95,travel,False,False,success,normal
txn_bbed3fdc213b,acc_4417007658,2026-08-14 14:46:43.330222,dev_343d22b22c06,67.126.7.74,22.69496,88.2954,1179.2,travel,False,False,success,normal
txn_473427abb102,acc_4099d985b3,2026-08-14 14:55:24.835804,dev_ab655efced3f,45.211.153.78,18.59235,73.8848,3600.88,b2b_services,False,False,success,normal
txn_aaa064ceaa0c,acc_078487aa2e,2026-08-14 14:56:11.503760,dev_dc8c6b4b34d8,178.25.159.11,13.07904,80.32715,2304.91,electronics,False,False,success,normal
txn_44a840f682ea,acc_3c0ba9151c,2026-08-14 14:59:13.676490,dev_7a3270fc2690,223.135.34.43,12.97213,80.23141,1697.22,gifting,False,False,success,normal
txn_d0342d60a191,acc_97e2106f69,2026-08-14 15:02:25.536449,dev_224f618ae294,111.96.105.242,19.05367,72.74792,423.42,gaming,False,False,success,normal
txn_52061b6f8394,acc_794b08f6f7,2026-08-14 15:02:27.751973,dev_11183c37202b,155.163.198.111,25.63408,85.10873,140.51,subscription,False,False,success,normal
txn_b1ad8cab5df2,acc_7d4b458188,2026-08-14 15:06:51.487669,dev_0305de8c9455,73.67.72.215,13.10539,80.22535,338.69,gifting,False,False,success,normal
txn_1f0e67b8f13a,acc_d0f6aa45e2,2026-08-14 15:08:29.628689,dev_46bf4064c8e3,222.2.173.39,19.17511,72.67178,2961.87,food_delivery,False,False,success,normal
txn_95b322f0bdd5,acc_03cfc17893,2026-08-14 15:11:11.978493,dev_2fa490811f90,87.208.191.170,22.58747,88.39623,1650.19,food_delivery,False,False,success,normal
txn_1fb4783effaa,acc_f275e6eb1b,2026-08-14 15:13:46.093453,dev_ae745e1ba1d4,198.57.173.78,17.51038,78.49591,243.45,fashion,False,False,success,normal
txn_8269d2c1655e,acc_f6bcb842fc,2026-08-14 15:16:40.000134,dev_fa7d055bb197,64.163.50.184,22.57497,88.39165,1833.54,fashion,False,False,success,normal
txn_4acdbfbc8ea7,acc_ff5deb5d7a,2026-08-14 15:17:35.731399,dev_e961d73635c5,150.150.151.107,19.04053,73.10966,1050.5,travel,False,False,success,normal
txn_5bbcc3322434,acc_28058ff0fd,2026-08-14 15:41:06.275282,dev_99ad41f54a28,207.22.66.184,28.55885,77.19786,429.89,subscription,False,True,success,normal
txn_bcf0d7d5468a,acc_a6e3333289,2026-08-14 15:44:02.335591,dev_b3062b0d3105,194.210.13.70,22.53254,88.39092,630.46,electronics,False,False,success,normal
txn_6f90e3c79515,acc_1f15898489,2026-08-14 15:45:01.245075,dev_3fdfbf199d53,194.131.251.71,22.27774,88.47267,608.4,ecommerce_general,False,True,success,normal
txn_999d91ff08b6,acc_ff5deb5d7a,2026-08-14 15:50:45.672040,dev_4f55babbcf56,134.244.31.230,19.0835,72.89009,233.41,gaming,False,False,success,normal
txn_332886248556,acc_2abf8b3cf8,2026-08-14 15:52:13.093539,dev_bb61b092aa3d,64.190.77.225,12.97662,77.67458,327.32,gifting,False,False,success,normal
txn_55345e951634,acc_ef9df191dc,2026-08-14 15:58:46.909412,dev_5dd308b74186,122.254.149.246,13.03283,80.28051,263.03,ecommerce_general,False,False,success,normal
txn_ce5848467ddc,acc_3703ff9e9d,2026-08-14 16:11:27.647402,dev_6bfe9a3df55f,221.86.176.159,12.91166,77.49536,1100.19,electronics,False,False,success,normal
txn_6a91bf0da30c,acc_5d8863136a,2026-08-14 16:19:10.687559,dev_e263b672d538,119.88.135.56,22.53591,88.32272,2087.03,b2b_services,False,True,success,normal
txn_e2acecaf484d,acc_f465c00af3,2026-08-14 16:29:33.912293,dev_3bf1c27c96a3,200.157.229.26,28.71578,77.21671,1123.8,ecommerce_general,False,False,success,normal
txn_56c8d056e7a6,acc_8b898bb96a,2026-08-14 16:46:03.366433,dev_dba060f83481,205.52.185.194,17.48514,78.51089,670.01,ecommerce_general,False,False,success,normal
txn_5b2bfd7c47e0,acc_8b67e28c56,2026-08-14 16:52:26.616990,dev_b66c84744333,181.209.148.215,17.37672,78.38091,1046.24,gifting,False,False,success,normal
txn_681269dc43ee,acc_13312f9b2d,2026-08-14 16:56:06.171361,dev_71ba290be42c,201.63.255.237,25.58785,85.19108,600.97,travel,False,False,success,normal
txn_1b48b9d61b01,acc_0746d63e20,2026-08-14 16:56:27.912658,dev_20371f996e69,74.94.33.163,25.57221,85.12831,1026.43,food_delivery,False,True,success,normal
txn_b40181ac995c,acc_1197d4856f,2026-08-14 17:08:34.964296,dev_4e3b5cf580bc,191.188.252.226,17.39528,78.46115,108.42,fashion,True,True,success,ato
txn_f95ff3ef7e27,acc_76396ac2ce,2026-08-14 17:11:37.625368,dev_67819675a653,24.16.148.82,17.38159,78.53718,662.84,electronics,False,False,success,normal
txn_260f09c0f49d,acc_2c2e57a8ee,2026-08-14 17:13:39.508602,dev_d5031dc24c9e,168.96.96.236,28.85766,76.94845,170.14,ecommerce_general,False,False,success,normal
txn_b75b13fcd9e5,acc_44ebcd760e,2026-08-14 17:17:19.757662,dev_df09c24fe6f3,148.27.150.166,13.00607,80.25781,478.6,travel,False,False,success,normal
txn_adc8cc17b6fa,acc_1197d4856f,2026-08-14 17:23:47.952795,dev_4e3b5cf580bc,191.174.221.72,17.39528,78.46115,44959.59,b2b_services,True,True,success,ato
txn_499d6d9b6af9,acc_cbab037ff6,2026-08-14 17:25:04.890934,dev_e1141f50b84a,164.61.136.135,19.10729,72.89056,190.29,gaming,False,False,success,normal
